Gene stable ID,Gene name,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Crab-eating macaque orthology confidence
ENSMUSG00000022488,Nckap1l,ENSMFAG00000001155,NCKAP1L,ortholog_one2one,1.0
ENSMUSG00000036110,Slc17a2,ENSMFAG00000002772,SLC17A2,ortholog_one2one,1.0
ENSMUSG00000025271,Pfkfb1,ENSMFAG00000031227,PFKFB1,ortholog_one2one,1.0
ENSMUSG00000037536,Fbxo34,ENSMFAG00000009535,FBXO34,ortholog_one2one,1.0
ENSMUSG00000041632,Mrps27,ENSMFAG00000030039,MRPS27,ortholog_one2one,1.0
ENSMUSG00000021973,Micu2,ENSMFAG00000042651,MICU2,ortholog_one2one,1.0
ENSMUSG00000037106,Fer1l6,ENSMFAG00000022397,FER1L6,ortholog_one2one,1.0
ENSMUSG00000052727,Map1b,ENSMFAG00000044363,MAP1B,ortholog_one2one,1.0
ENSMUSG00000039529,Atp8b1,ENSMFAG00000036154,ATP8B1,ortholog_one2one,1.0
ENSMUSG00000021974,Fgf9,ENSMFAG00000036769,FGF9,ortholog_one2one,1.0
ENSMUSG00000024135,Srbd1,ENSMFAG00000042026,SRBD1,ortholog_one2one,1.0
ENSMUSG00000021647,Cartpt,ENSMFAG00000035639,CARTPT,ortholog_one2one,1.0
ENSMUSG00000037526,Atg14,ENSMFAG00000045831,ATG14,ortholog_one2one,1.0
ENSMUSG00000038518,Jarid2,ENSMFAG00000036879,JARID2,ortholog_one2one,1.0
ENSMUSG00000054843,Atrnl1,ENSMFAG00000003582,ATRNL1,ortholog_one2one,1.0
ENSMUSG00000037085,Trmt12,ENSMFAG00000042869,TRMT12,ortholog_one2one,1.0
ENSMUSG00000037075,Rnf139,ENSMFAG00000039167,RNF139,ortholog_one2one,1.0
ENSMUSG00000022696,Sidt1,ENSMFAG00000031280,SIDT1,ortholog_one2one,1.0
ENSMUSG00000022150,Dab2,ENSMFAG00000000151,DAB2,ortholog_one2one,1.0
ENSMUSG00000071862,Lrrtm2,ENSMFAG00000039611,LRRTM2,ortholog_one2one,1.0
ENSMUSG00000025089,Gfra1,ENSMFAG00000001953,GFRA1,ortholog_one2one,1.0
ENSMUSG00000037689,Tmem247,ENSMFAG00000002875,TMEM247,ortholog_one2one,1.0
ENSMUSG00000024357,Sil1,ENSMFAG00000035604,SIL1,ortholog_one2one,1.0
ENSMUSG00000016427,Ndufa1,ENSMFAG00000039738,NDUFA1,ortholog_one2one,1.0
ENSMUSG00000024143,Rhoq,ENSMFAG00000054514,RHOQ,ortholog_one2one,1.0
ENSMUSG00000071350,Setdb2,ENSMFAG00000032631,SETDB2,ortholog_one2one,1.0
ENSMUSG00000060275,Nrg2,ENSMFAG00000036960,NRG2,ortholog_one2one,1.0
ENSMUSG00000021646,Mccc2,ENSMFAG00000001283,MCCC2,ortholog_one2one,1.0
ENSMUSG00000024145,Pigf,ENSMFAG00000043629,PIGF,ortholog_one2one,1.0
ENSMUSG00000025090,Ccdc172,ENSMFAG00000039541,CCDC172,ortholog_one2one,1.0
ENSMUSG00000043065,Spice1,ENSMFAG00000029407,SPICE1,ortholog_one2one,1.0
ENSMUSG00000035472,Slc25a21,ENSMFAG00000044432,SLC25A21,ortholog_one2one,1.0
ENSMUSG00000046727,Cystm1,ENSMFAG00000030823,CYSTM1,ortholog_one2one,1.0
ENSMUSG00000046008,Pnlip,ENSMFAG00000002362,PNLIP,ortholog_one2one,1.0
ENSMUSG00000037104,Socs5,ENSMFAG00000030827,SOCS5,ortholog_one2one,1.0
ENSMUSG00000021253,Tgfb3,ENSMFAG00000024879,TGFB3,ortholog_one2one,1.0
ENSMUSG00000021981,Cab39l,ENSMFAG00000031142,CAB39L,ortholog_one2one,1.0
ENSMUSG00000024346,Pfdn1,ENSMFAG00000044428,PFDN1,ortholog_one2one,1.0
ENSMUSG00000042179,Pnliprp1,ENSMFAG00000039844,PNLIPRP1,ortholog_one2one,1.0
ENSMUSG00000023991,Foxp4,ENSMFAG00000033620,FOXP4,ortholog_one2one,1.0
ENSMUSG00000052821,Cysltr1,ENSMFAG00000053095,CYSLTR1,ortholog_one2one,1.0
ENSMUSG00000071550,Cfap44,ENSMFAG00000033023,CFAP44,ortholog_one2one,1.0
ENSMUSG00000007867,Ift43,ENSMFAG00000033645,IFT43,ortholog_one2one,1.0
ENSMUSG00000025091,Pnliprp2,ENSMFAG00000000722,PNLIPRP2,ortholog_one2one,1.0
ENSMUSG00000034525,Ice1,ENSMFAG00000037172,ICE1,ortholog_one2one,1.0
ENSMUSG00000024589,Nedd4l,ENSMFAG00000032021,NEDD4L,ortholog_one2one,1.0
ENSMUSG00000024789,Jak2,ENSMFAG00000003627,JAK2,ortholog_one2one,1.0
ENSMUSG00000022961,Son,ENSMFAG00000034427,SON,ortholog_one2one,1.0
ENSMUSG00000021288,Klc1,ENSMFAG00000030493,KLC1,ortholog_one2one,1.0
ENSMUSG00000021335,Slc17a1,ENSMFAG00000037547,SLC17A1,ortholog_one2one,1.0
ENSMUSG00000049929,Lpar4,ENSMFAG00000025015,LPAR4,ortholog_one2one,1.0
ENSMUSG00000050921,P2ry10,ENSMFAG00000065797,P2RY10,ortholog_one2one,1.0
ENSMUSG00000021983,Atp8a2,ENSMFAG00000037099,ATP8A2,ortholog_one2one,1.0
ENSMUSG00000021336,Slc17a4,ENSMFAG00000036410,SLC17A4,ortholog_one2one,1.0
ENSMUSG00000040901,Kcnk18,ENSMFAG00000045802,KCNK18,ortholog_one2one,1.0
ENSMUSG00000016495,Plgrkt,ENSMFAG00000000751,PLGRKT,ortholog_one2one,1.0
ENSMUSG00000022687,Boc,ENSMFAG00000031000,BOC,ortholog_one2one,1.0
ENSMUSG00000050799,H2bc1,ENSMFAG00000051470,H2BC1,ortholog_one2one,1.0
ENSMUSG00000049658,Bdp1,ENSMFAG00000041440,BDP1,ortholog_one2one,1.0
ENSMUSG00000050891,Tatdn1,ENSMFAG00000037399,TATDN1,ortholog_one2one,1.0
ENSMUSG00000114797,Gm49336,ENSMFAG00000042591,NUP58,ortholog_one2one,1.0
ENSMUSG00000025094,Slc18a2,ENSMFAG00000031383,SLC18A2,ortholog_one2one,1.0
ENSMUSG00000005705,Agrp,ENSMFAG00000035580,AGRP,ortholog_one2one,1.0
ENSMUSG00000038604,Ripor1,ENSMFAG00000045065,RIPOR1,ortholog_one2one,1.0
ENSMUSG00000024150,Mcfd2,ENSMFAG00000061552,MCFD2,ortholog_one2one,1.0
ENSMUSG00000016496,Cd274,ENSMFAG00000044358,CD274,ortholog_one2one,1.0
ENSMUSG00000074746,Pdzd8,ENSMFAG00000037170,PDZD8,ortholog_one2one,1.0
ENSMUSG00000021254,Gpatch2l,ENSMFAG00000039835,GPATCH2L,ortholog_one2one,1.0
ENSMUSG00000043969,Emx2,ENSMFAG00000062794,EMX2,ortholog_one2one,1.0
ENSMUSG00000022354,Ndufb9,ENSMFAG00000003181,NDUFB9,ortholog_one2one,1.0
ENSMUSG00000016498,Pdcd1lg2,ENSMFAG00000042841,PDCD1LG2,ortholog_one2one,1.0
ENSMUSG00000005698,Ctcf,ENSMFAG00000001212,CTCF,ortholog_one2one,1.0
ENSMUSG00000022149,C9,ENSMFAG00000039299,C9,ortholog_one2one,1.0
ENSMUSG00000040022,Rab11fip2,ENSMFAG00000000822,RAB11FIP2,ortholog_one2one,1.0
ENSMUSG00000021287,Xrcc3,ENSMFAG00000045469,XRCC3,ortholog_one2one,1.0
ENSMUSG00000031618,Nr3c2,ENSMFAG00000033681,NR3C2,ortholog_one2one,1.0
ENSMUSG00000022489,Pde1b,ENSMFAG00000033293,PDE1B,ortholog_one2one,1.0
ENSMUSG00000057858,Fam204a,ENSMFAG00000031620,FAM204A,ortholog_one2one,1.0
ENSMUSG00000038175,Mylip,ENSMFAG00000033425,MYLIP,ortholog_one2one,1.0
ENSMUSG00000040818,Dennd6a,ENSMFAG00000035828,DENND6A,ortholog_one2one,1.0
ENSMUSG00000073008,Gpr174,ENSMFAG00000048513,GPR174,ortholog_one2one,1.0
ENSMUSG00000020986,Sec23a,ENSMFAG00000035158,SEC23A,ortholog_one2one,1.0
ENSMUSG00000045052,Prlhr,ENSMFAG00000030136,PRLHR,ortholog_one2one,1.0
ENSMUSG00000038658,Ric1,ENSMFAG00000032768,RIC1,ortholog_one2one,1.0
ENSMUSG00000049538,Adamts16,ENSMFAG00000000579,ADAMTS16,ortholog_one2one,1.0
ENSMUSG00000060121,Gemin2,ENSMFAG00000014362,GEMIN2,ortholog_one2one,1.0
ENSMUSG00000031239,Itm2a,ENSMFAG00000037997,ITM2A,ortholog_one2one,1.0
ENSMUSG00000036918,Ttc7,ENSMFAG00000040123,TTC7A,ortholog_one2one,1.0
ENSMUSG00000021255,Esrrb,ENSMFAG00000000926,ESRRB,ortholog_one2one,1.0
ENSMUSG00000031592,Pcm1,ENSMFAG00000030579,PCM1,ortholog_one2one,1.0
ENSMUSG00000021337,Scgn,ENSMFAG00000000166,SCGN,ortholog_one2one,1.0
ENSMUSG00000022148,Fyb1,ENSMFAG00000038840,FYB1,ortholog_one2one,1.0
ENSMUSG00000033417,Cacul1,ENSMFAG00000056962,CACUL1,ortholog_one2one,1.0
ENSMUSG00000031241,Tbx22,ENSMFAG00000000575,TBX22,ortholog_one2one,1.0
ENSMUSG00000021286,Zfyve21,ENSMFAG00000043178,ZFYVE21,ortholog_one2one,1.0
ENSMUSG00000039167,Adgrl4,ENSMFAG00000032806,ADGRL4,ortholog_one2one,1.0
ENSMUSG00000000253,Gmpr,ENSMFAG00000036837,GMPR,ortholog_one2one,1.0
ENSMUSG00000021987,Mtmr6,ENSMFAG00000032748,MTMR6,ortholog_one2one,1.0
ENSMUSG00000036208,Nepro,ENSMFAG00000000372,NEPRO,ortholog_one2one,1.0
ENSMUSG00000022353,Mtss1,ENSMFAG00000045642,MTSS1,ortholog_one2one,1.0
ENSMUSG00000036557,Stpg4,ENSMFAG00000028787,STPG4,ortholog_one2one,1.0
ENSMUSG00000024991,Eif3a,ENSMFAG00000032082,EIF3A,ortholog_one2one,1.0
ENSMUSG00000060969,Irx1,ENSMFAG00000001989,IRX1,ortholog_one2one,1.0
ENSMUSG00000027673,Ndufb5,ENSMFAG00000042220,NDUFB5,ortholog_one2one,1.0
ENSMUSG00000020993,Trappc6b,ENSMFAG00000001450,TRAPPC6B,ortholog_one2one,1.0
ENSMUSG00000038000,Acd,ENSMFAG00000038023,ACD,ortholog_one2one,1.0
ENSMUSG00000054414,Slc30a7,ENSMFAG00000043538,SLC30A7,ortholog_one2one,1.0
ENSMUSG00000022668,Gtpbp8,ENSMFAG00000045745,GTPBP8,ortholog_one2one,1.0
ENSMUSG00000046324,Ermp1,ENSMFAG00000008006,ERMP1,ortholog_one2one,1.0
ENSMUSG00000022351,Sqle,ENSMFAG00000043907,SQLE,ortholog_one2one,1.0
ENSMUSG00000073007,Tent5d,ENSMFAG00000059694,TENT5D,ortholog_one2one,1.0
ENSMUSG00000001504,Irx2,ENSMFAG00000064595,IRX2,ortholog_one2one,1.0
ENSMUSG00000021285,Ppp1r13b,ENSMFAG00000000305,PPP1R13B,ortholog_one2one,1.0
ENSMUSG00000046876,Atxn1,ENSMFAG00000032779,ATXN1,ortholog_one2one,1.0
ENSMUSG00000028037,Ifi44,ENSMFAG00000037846,IFI44,ortholog_one2one,1.0
ENSMUSG00000025268,Maged2,ENSMFAG00000038463,MAGED2,ortholog_one2one,1.0
ENSMUSG00000022122,Ednrb,ENSMFAG00000001921,EDNRB,ortholog_one2one,1.0
ENSMUSG00000020994,Pnn,ENSMFAG00000003712,PNN,ortholog_one2one,1.0
ENSMUSG00000028036,Ptgfr,ENSMFAG00000041229,PTGFR,ortholog_one2one,1.0
ENSMUSG00000021604,Irx4,ENSMFAG00000044841,IRX4,ortholog_one2one,1.0
ENSMUSG00000048349,Pou4f1,ENSMFAG00000064810,POU4F1,ortholog_one2one,1.0
ENSMUSG00000071068,Treml2,ENSMFAG00000049428,TREML2,ortholog_one2one,1.0
ENSMUSG00000050310,Rictor,ENSMFAG00000032530,RICTOR,ortholog_one2one,1.0
ENSMUSG00000056900,Usp13,ENSMFAG00000042834,USP13,ortholog_one2one,1.0
ENSMUSG00000022120,Obi1,ENSMFAG00000034310,OBI1,ortholog_one2one,1.0
ENSMUSG00000063529,Stmnd1,ENSMFAG00000039098,STMND1,ortholog_one2one,1.0
ENSMUSG00000024806,Mlana,ENSMFAG00000057459,MLANA,ortholog_one2one,1.0
ENSMUSG00000038132,Rbm24,ENSMFAG00000034396,RBM24,ortholog_one2one,1.0
ENSMUSG00000024993,Dennd10,ENSMFAG00000055072,DENND10,ortholog_one2one,1.0
ENSMUSG00000021993,Mipep,ENSMFAG00000002942,MIPEP,ortholog_one2one,1.0
ENSMUSG00000034157,Cipc,ENSMFAG00000035500,CIPC,ortholog_one2one,1.0
ENSMUSG00000021373,Cap2,ENSMFAG00000041795,CAP2,ortholog_one2one,1.0
ENSMUSG00000005699,Pard6a,ENSMFAG00000030985,PARD6A,ortholog_one2one,1.0
ENSMUSG00000027963,Extl2,ENSMFAG00000001251,EXTL2,ortholog_one2one,1.0
ENSMUSG00000046138,Brd10,ENSMFAG00000041756,BRD10,ortholog_one2one,1.0
ENSMUSG00000063663,Brwd3,ENSMFAG00000043437,BRWD3,ortholog_one2one,1.0
ENSMUSG00000023993,Treml1,ENSMFAG00000000750,TREML1,ortholog_one2one,1.0
ENSMUSG00000048483,Zdhhc22,ENSMFAG00000061033,ZDHHC22,ortholog_one2one,1.0
ENSMUSG00000060548,Tnfrsf19,ENSMFAG00000008116,TNFRSF19,ortholog_one2one,1.0
ENSMUSG00000054003,Tdrd9,ENSMFAG00000001293,TDRD9,ortholog_one2one,1.0
ENSMUSG00000069237,Fam8a1,ENSMFAG00000047739,FAM8A1,ortholog_one2one,1.0
ENSMUSG00000063698,Sfxn4,ENSMFAG00000043135,SFXN4,ortholog_one2one,1.0
ENSMUSG00000013155,Enkd1,ENSMFAG00000031412,ENKD1,ortholog_one2one,1.0
ENSMUSG00000039131,Gipc2,ENSMFAG00000059582,GIPC2,ortholog_one2one,1.0
ENSMUSG00000005371,Fbxo11,ENSMFAG00000030637,FBXO11,ortholog_one2one,1.0
ENSMUSG00000013158,4933405L10Rik,ENSMFAG00000044426,C16orf86,ortholog_one2one,1.0
ENSMUSG00000024997,Prdx3,ENSMFAG00000039826,PRDX3,ortholog_one2one,1.0
ENSMUSG00000037148,Arhgap10,ENSMFAG00000039963,ARHGAP10,ortholog_one2one,1.0
ENSMUSG00000024810,Il33,ENSMFAG00000036876,IL33,ortholog_one2one,1.0
ENSMUSG00000028035,Dnajb4,ENSMFAG00000039494,DNAJB4,ortholog_one2one,1.0
ENSMUSG00000022350,Washc5,ENSMFAG00000031164,WASHC5,ortholog_one2one,1.0
ENSMUSG00000022779,Top3b,ENSMFAG00000036588,TOP3B,ortholog_one2one,1.0
ENSMUSG00000048279,Sacs,ENSMFAG00000003244,SACS,ortholog_one2one,1.0
ENSMUSG00000027962,Vcam1,ENSMFAG00000028887,VCAM1,ortholog_one2one,1.0
ENSMUSG00000091402,Rd3l,ENSMFAG00000035352,RD3L,ortholog_one2one,1.0
ENSMUSG00000024817,Uhrf2,ENSMFAG00000033273,UHRF2,ortholog_one2one,1.0
ENSMUSG00000037686,Aspg,ENSMFAG00000032841,ASPG,ortholog_one2one,1.0
ENSMUSG00000034998,Foxn2,ENSMFAG00000041347,FOXN2,ortholog_one2one,1.0
ENSMUSG00000033502,Cdc14a,ENSMFAG00000000724,CDC14A,ortholog_one2one,1.0
ENSMUSG00000021338,Carmil1,ENSMFAG00000040204,CARMIL1,ortholog_one2one,1.0
ENSMUSG00000059586,Nsmce2,ENSMFAG00000042438,NSMCE2,ortholog_one2one,1.0
ENSMUSG00000052593,Adam17,ENSMFAG00000039177,ADAM17,ortholog_one2one,1.0
ENSMUSG00000034709,Ppp1r21,ENSMFAG00000032105,PPP1R21,ortholog_one2one,1.0
ENSMUSG00000021895,Arhgef3,ENSMFAG00000029926,ARHGEF3,ortholog_one2one,1.0
ENSMUSG00000031651,Triml1,ENSMFAG00000033726,TRIML1,ortholog_one2one,1.0
ENSMUSG00000032501,Trib1,ENSMFAG00000002866,TRIB1,ortholog_one2one,1.0
ENSMUSG00000021929,Kpna3,ENSMFAG00000043025,KPNA3,ortholog_one2one,1.0
ENSMUSG00000091490,Triml2,ENSMFAG00000037189,TRIML2,ortholog_one2one,1.0
ENSMUSG00000022119,Rbm26,ENSMFAG00000044633,RBM26,ortholog_one2one,1.0
ENSMUSG00000037134,Prmt9,ENSMFAG00000033194,PRMT9,ortholog_one2one,1.0
ENSMUSG00000023994,Nfya,ENSMFAG00000045942,NFYA,ortholog_one2one,1.0
ENSMUSG00000098207,Arl14,ENSMFAG00000028826,ARL14,ortholog_one2one,1.0
ENSMUSG00000052920,Prkg1,ENSMFAG00000042225,PRKG1,ortholog_one2one,1.0
ENSMUSG00000027784,Ppm1l,ENSMFAG00000041769,PPM1L,ortholog_one2one,1.0
ENSMUSG00000025265,Fgd1,ENSMFAG00000035269,FGD1,ortholog_one2one,1.0
ENSMUSG00000043300,B3galnt1,ENSMFAG00000059346,B3GALNT1,ortholog_one2one,1.0
ENSMUSG00000051176,Zfp42,ENSMFAG00000064952,ZFP42,ortholog_one2one,1.0
ENSMUSG00000052595,A1cf,ENSMFAG00000035948,A1CF,ortholog_one2one,1.0
ENSMUSG00000027787,Nmd3,ENSMFAG00000040934,NMD3,ortholog_one2one,1.0
ENSMUSG00000037415,Ranbp10,ENSMFAG00000035893,RANBP10,ortholog_one2one,1.0
ENSMUSG00000022146,Osmr,ENSMFAG00000014306,OSMR,ortholog_one2one,1.0
ENSMUSG00000021374,Nup153,ENSMFAG00000045732,NUP153,ortholog_one2one,1.0
ENSMUSG00000056854,Pou3f4,ENSMFAG00000027128,POU3F4,ortholog_one2one,1.0
ENSMUSG00000016327,Atp1b4,ENSMFAG00000040089,ATP1B4,ortholog_one2one,1.0
ENSMUSG00000031617,Tmem184c,ENSMFAG00000039107,TMEM184C,ortholog_one2one,1.0
ENSMUSG00000027674,Pex5l,ENSMFAG00000036976,PEX5L,ortholog_one2one,1.0
ENSMUSG00000072568,Lratd2,ENSMFAG00000033576,LRATD2,ortholog_one2one,1.0
ENSMUSG00000026181,Ppm1f,ENSMFAG00000000642,PPM1F,ortholog_one2one,1.0
ENSMUSG00000031893,Tsnaxip1,ENSMFAG00000035364,TSNAXIP1,ortholog_one2one,1.0
ENSMUSG00000040651,Tasor,ENSMFAG00000002108,TASOR,ortholog_one2one,1.0
ENSMUSG00000034145,Tmem63c,ENSMFAG00000003447,TMEM63C,ortholog_one2one,1.0
ENSMUSG00000033855,Ston1,ENSMFAG00000058922,STON1,ortholog_one2one,1.0
ENSMUSG00000016534,Lamp2,ENSMFAG00000026553,LAMP2,ortholog_one2one,1.0
ENSMUSG00000058240,Cryzl1,ENSMFAG00000046076,CRYZL1,ortholog_one2one,1.0
ENSMUSG00000031616,Ednra,ENSMFAG00000033903,EDNRA,ortholog_one2one,1.0
ENSMUSG00000040771,Oard1,ENSMFAG00000039928,OARD1,ortholog_one2one,1.0
ENSMUSG00000036672,Cenpt,ENSMFAG00000000806,CENPT,ortholog_one2one,1.0
ENSMUSG00000040694,Apobec2,ENSMFAG00000044645,APOBEC2,ortholog_one2one,1.0
ENSMUSG00000024154,Gtf2a1l,ENSMFAG00000003441,GTF2A1L,ortholog_one2one,1.0
ENSMUSG00000046753,Ccdc66,ENSMFAG00000045400,CCDC66,ortholog_one2one,1.0
ENSMUSG00000023908,Pkmyt1,ENSMFAG00000039317,PKMYT1,ortholog_one2one,1.0
ENSMUSG00000040451,Sgms1,ENSMFAG00000002389,SGMS1,ortholog_one2one,1.0
ENSMUSG00000036442,Thap11,ENSMFAG00000048024,THAP11,ortholog_one2one,1.0
ENSMUSG00000037101,Ttc29,ENSMFAG00000046354,TTC29,ortholog_one2one,1.0
ENSMUSG00000021609,Slc6a3,ENSMFAG00000003977,SLC6A3,ortholog_one2one,1.0
ENSMUSG00000023995,Tspo2,ENSMFAG00000001664,TSPO2,ortholog_one2one,1.0
ENSMUSG00000023909,Paqr4,ENSMFAG00000046043,PAQR4,ortholog_one2one,1.0
ENSMUSG00000025262,Fam120c,ENSMFAG00000036765,FAM120C,ortholog_one2one,1.0
ENSMUSG00000022114,Spry2,ENSMFAG00000038994,SPRY2,ortholog_one2one,1.0
ENSMUSG00000031688,Pou4f2,ENSMFAG00000041516,POU4F2,ortholog_one2one,1.0
ENSMUSG00000024107,Lhcgr,ENSMFAG00000032456,LHCGR,ortholog_one2one,1.0
ENSMUSG00000022665,Ccdc80,ENSMFAG00000001224,CCDC80,ortholog_one2one,1.0
ENSMUSG00000021375,Kif13a,ENSMFAG00000032997,KIF13A,ortholog_one2one,1.0
ENSMUSG00000021032,Ngb,ENSMFAG00000061162,NGB,ortholog_one2one,1.0
ENSMUSG00000075478,Slitrk1,ENSMFAG00000000028,SLITRK1,ortholog_one2one,1.0
ENSMUSG00000031511,Arhgef7,ENSMFAG00000003018,ARHGEF7,ortholog_one2one,1.0
ENSMUSG00000032937,Fshr,ENSMFAG00000029660,FSHR,ortholog_one2one,1.0
ENSMUSG00000045871,Slitrk6,ENSMFAG00000040915,SLITRK6,ortholog_one2one,1.0
ENSMUSG00000076432,Ywhaq,ENSMFAG00000004741,YWHAQ,ortholog_one2one,1.0
ENSMUSG00000024896,Minpp1,ENSMFAG00000000189,MINPP1,ortholog_one2one,1.0
ENSMUSG00000043592,Unc5cl,ENSMFAG00000032643,UNC5CL,ortholog_one2one,1.0
ENSMUSG00000030235,Slco1c1,ENSMFAG00000032248,SLCO1C1,ortholog_one2one,1.0
ENSMUSG00000031095,Cul4b,ENSMFAG00000042209,CUL4B,ortholog_one2one,1.0
ENSMUSG00000065402,Mir122,ENSMFAG00000021732,MIR122,ortholog_one2one,1.0
ENSMUSG00000032845,Alpk2,ENSMFAG00000041202,ALPK2,ortholog_one2one,1.0
ENSMUSG00000054263,Lifr,ENSMFAG00000036647,LIFR,ortholog_one2one,1.0
ENSMUSG00000022663,Atg3,ENSMFAG00000034247,ATG3,ortholog_one2one,1.0
ENSMUSG00000033214,Slitrk5,ENSMFAG00000040496,SLITRK5,ortholog_one2one,1.0
ENSMUSG00000027788,Otol1,ENSMFAG00000039320,OTOL1,ortholog_one2one,1.0
ENSMUSG00000040097,Flywch1,ENSMFAG00000035776,FLYWCH1,ortholog_one2one,1.0
ENSMUSG00000063358,Mapk1,ENSMFAG00000002042,MAPK1,ortholog_one2one,1.0
ENSMUSG00000028136,Snx27,ENSMFAG00000030490,SNX27,ortholog_one2one,1.0
ENSMUSG00000032688,Malt1,ENSMFAG00000042329,MALT1,ortholog_one2one,1.0
ENSMUSG00000021610,Clptm1l,ENSMFAG00000039815,CLPTM1L,ortholog_one2one,1.0
ENSMUSG00000040490,Lrfn2,ENSMFAG00000042060,LRFN2,ortholog_one2one,1.0
ENSMUSG00000034126,Pomt2,ENSMFAG00000043819,POMT2,ortholog_one2one,1.0
ENSMUSG00000023911,Flywch2,ENSMFAG00000032680,FLYWCH2,ortholog_one2one,1.0
ENSMUSG00000039218,Srrm2,ENSMFAG00000003406,SRRM2,ortholog_one2one,1.0
ENSMUSG00000024768,Lipf,ENSMFAG00000035985,LIPF,ortholog_one2one,1.0
ENSMUSG00000030236,Slco1b2,ENSMFAG00000037163,SLCO1B3,ortholog_one2one,1.0
ENSMUSG00000021611,Tert,ENSMFAG00000033142,TERT,ortholog_one2one,1.0
ENSMUSG00000052013,Btla,ENSMFAG00000003080,BTLA,ortholog_one2one,1.0
ENSMUSG00000024771,Lipk,ENSMFAG00000044740,LIPK,ortholog_one2one,1.0
ENSMUSG00000100486,Gm4131,ENSMFAG00000018059,C13orf42,ortholog_one2one,1.0
ENSMUSG00000055839,Elob,ENSMFAG00000024597,ELOB,ortholog_one2one,1.0
ENSMUSG00000035184,Fam124a,ENSMFAG00000030099,FAM124A,ortholog_one2one,1.0
ENSMUSG00000039031,Arhgap18,ENSMFAG00000002561,ARHGAP18,ortholog_one2one,1.0
ENSMUSG00000022112,Gpc5,ENSMFAG00000035829,GPC5,ortholog_one2one,1.0
ENSMUSG00000022661,Cd200,ENSMFAG00000000111,CD200,ortholog_one2one,1.0
ENSMUSG00000064120,Mocs1,ENSMFAG00000030647,MOCS1,ortholog_one2one,1.0
ENSMUSG00000005968,Tuft1,ENSMFAG00000034076,TUFT1,ortholog_one2one,1.0
ENSMUSG00000024770,Lipn,ENSMFAG00000044901,LIPN,ortholog_one2one,1.0
ENSMUSG00000091155,Serpine3,ENSMFAG00000030949,SERPINE3,ortholog_one2one,1.0
ENSMUSG00000020171,Yeats4,ENSMFAG00000041089,YEATS4,ortholog_one2one,1.0
ENSMUSG00000035161,Ints6,ENSMFAG00000002101,INTS6,ortholog_one2one,1.0
ENSMUSG00000021033,Gstz1,ENSMFAG00000036081,GSTZ1,ortholog_one2one,1.0
ENSMUSG00000056078,Lipm,ENSMFAG00000001039,LIPM,ortholog_one2one,1.0
ENSMUSG00000025525,Apool,ENSMFAG00000042547,APOOL,ortholog_one2one,1.0
ENSMUSG00000024774,Ankrd22,ENSMFAG00000042098,ANKRD22,ortholog_one2one,1.0
ENSMUSG00000033210,Slc9c1,ENSMFAG00000037571,SLC9C1,ortholog_one2one,1.0
ENSMUSG00000024776,Stambpl1,ENSMFAG00000033260,STAMBPL1,ortholog_one2one,1.0
ENSMUSG00000049620,Prss33,ENSMFAG00000002503,PRSS33,ortholog_one2one,1.0
ENSMUSG00000019899,Lama2,ENSMFAG00000039270,LAMA2,ortholog_one2one,1.0
ENSMUSG00000000355,Mcts1,ENSMFAG00000062761,MCTS1,ortholog_one2one,1.0
ENSMUSG00000027790,Sis,ENSMFAG00000039069,SI,ortholog_one2one,1.0
ENSMUSG00000040640,Erc2,ENSMFAG00000043152,ERC2,ortholog_one2one,1.0
ENSMUSG00000034111,Tmed8,ENSMFAG00000065637,TMED8,ortholog_one2one,1.0
ENSMUSG00000072919,Noxred1,ENSMFAG00000045091,NOXRED1,ortholog_one2one,1.0
ENSMUSG00000022659,Gcsam,ENSMFAG00000050670,GCSAM,ortholog_one2one,1.0
ENSMUSG00000024116,Prss21,ENSMFAG00000044877,PRSS21,ortholog_one2one,1.0
ENSMUSG00000035783,Acta2,ENSMFAG00000000205,ACTA2,ortholog_one2one,1.0
ENSMUSG00000059669,Taf1b,ENSMFAG00000041401,TAF1B,ortholog_one2one,1.0
ENSMUSG00000042961,Egflam,ENSMFAG00000001590,EGFLAM,ortholog_one2one,1.0
ENSMUSG00000040260,Daam2,ENSMFAG00000036168,DAAM2,ortholog_one2one,1.0
ENSMUSG00000033187,BC016579,ENSMFAG00000037777,C3orf52,ortholog_one2one,1.0
ENSMUSG00000025529,Zfp711,ENSMFAG00000037179,ZNF711,ortholog_one2one,1.0
ENSMUSG00000070047,Fat1,ENSMFAG00000034451,FAT1,ortholog_one2one,1.0
ENSMUSG00000033177,Tmprss7,ENSMFAG00000043039,TMPRSS7,ortholog_one2one,1.0
ENSMUSG00000048304,Slitrk3,ENSMFAG00000030149,SLITRK3,ortholog_one2one,1.0
ENSMUSG00000027792,Bche,ENSMFAG00000031933,BCHE,ortholog_one2one,1.0
ENSMUSG00000038068,Rnf144b,ENSMFAG00000044225,RNF144B,ortholog_one2one,1.0
ENSMUSG00000050370,Ch25h,ENSMFAG00000058457,CH25H,ortholog_one2one,1.0
ENSMUSG00000024781,Lipa,ENSMFAG00000035936,LIPA,ortholog_one2one,1.0
ENSMUSG00000022658,Tagln3,ENSMFAG00000001611,TAGLN3,ortholog_one2one,1.0
