Gene stable ID,Gene name,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Crab-eating macaque orthology confidence
ENSMUSG00000024516,Sec11c,ENSMFAG00000037029,SEC11C,ortholog_one2one,1.0
ENSMUSG00000035095,Fam167a,ENSMFAG00000036511,FAM167A,ortholog_one2one,1.0
ENSMUSG00000022957,Itsn1,ENSMFAG00000044012,ITSN1,ortholog_one2one,1.0
ENSMUSG00000032849,Abcc4,ENSMFAG00000042513,ABCC4,ortholog_one2one,1.0
ENSMUSG00000016763,Scube1,ENSMFAG00000026094,SCUBE1,ortholog_one2one,1.0
ENSMUSG00000059974,Ntm,ENSMFAG00000044135,NTM,ortholog_one2one,1.0
ENSMUSG00000019889,Ptprk,ENSMFAG00000038674,PTPRK,ortholog_one2one,1.0
ENSMUSG00000024517,Grp,ENSMFAG00000003937,GRP,ortholog_one2one,1.0
ENSMUSG00000024518,Rax,ENSMFAG00000036531,RAX,ortholog_one2one,1.0
ENSMUSG00000031897,Psmb10,ENSMFAG00000036794,PSMB10,ortholog_one2one,1.0
ENSMUSG00000024798,Htr7,ENSMFAG00000001114,HTR7,ortholog_one2one,1.0
ENSMUSG00000035237,Lcat,ENSMFAG00000002764,LCAT,ortholog_one2one,1.0
ENSMUSG00000005360,Slc1a3,ENSMFAG00000024693,SLC1A3,ortholog_one2one,1.0
ENSMUSG00000033453,Adamts15,ENSMFAG00000009495,ADAMTS15,ortholog_one2one,1.0
ENSMUSG00000071064,Zfp827,ENSMFAG00000038497,ZNF827,ortholog_one2one,1.0
ENSMUSG00000020253,Ppm1m,ENSMFAG00000035503,PPM1M,ortholog_one2one,1.0
ENSMUSG00000024803,Ankrd1,ENSMFAG00000003868,ANKRD1,ortholog_one2one,1.0
ENSMUSG00000035067,Xkr6,ENSMFAG00000001089,XKR6,ortholog_one2one,1.0
ENSMUSG00000046318,Ccbe1,ENSMFAG00000045721,CCBE1,ortholog_one2one,1.0
ENSMUSG00000031994,Adamts8,ENSMFAG00000038449,ADAMTS8,ortholog_one2one,1.0
ENSMUSG00000049109,Themis,ENSMFAG00000043072,THEMIS,ortholog_one2one,1.0
ENSMUSG00000022132,Cldn10,ENSMFAG00000018513,CLDN10,ortholog_one2one,1.0
ENSMUSG00000031639,Tlr3,ENSMFAG00000046274,TLR3,ortholog_one2one,1.0
ENSMUSG00000022441,Efcab6,ENSMFAG00000036892,EFCAB6,ortholog_one2one,1.0
ENSMUSG00000047259,Mc4r,ENSMFAG00000023876,MC4R,ortholog_one2one,1.0
ENSMUSG00000024524,Gnal,ENSMFAG00000044213,GNAL,ortholog_one2one,1.0
ENSMUSG00000031681,Smad1,ENSMFAG00000037774,SMAD1,ortholog_one2one,1.0
ENSMUSG00000024256,Adcyap1,ENSMFAG00000050015,ADCYAP1,ortholog_one2one,1.0
ENSMUSG00000030247,Kcnj8,ENSMFAG00000034423,KCNJ8,ortholog_one2one,1.0
ENSMUSG00000031995,St14,ENSMFAG00000033072,ST14,ortholog_one2one,1.0
ENSMUSG00000025597,Klhl4,ENSMFAG00000039559,KLHL4,ortholog_one2one,1.0
ENSMUSG00000001785,Pwp1,ENSMFAG00000036367,PWP1,ortholog_one2one,1.0
ENSMUSG00000017756,Slc12a7,ENSMFAG00000027549,SLC12A7,ortholog_one2one,1.0
ENSMUSG00000041653,Pnpla3,ENSMFAG00000036392,PNPLA3,ortholog_one2one,1.0
ENSMUSG00000023927,Satb1,ENSMFAG00000042093,SATB1,ortholog_one2one,1.0
ENSMUSG00000062526,Mppe1,ENSMFAG00000041925,MPPE1,ortholog_one2one,1.0
ENSMUSG00000042156,Dzip1,ENSMFAG00000030556,DZIP1,ortholog_one2one,1.0
ENSMUSG00000022438,Parvb,ENSMFAG00000033736,PARVB,ortholog_one2one,1.0
ENSMUSG00000029861,Fam131b,ENSMFAG00000039319,FAM131B,ortholog_one2one,1.0
ENSMUSG00000022439,Parvg,ENSMFAG00000031242,PARVG,ortholog_one2one,1.0
ENSMUSG00000024900,Cpt1a,ENSMFAG00000031988,CPT1A,ortholog_one2one,1.0
ENSMUSG00000032786,Alas1,ENSMFAG00000034496,ALAS1,ortholog_one2one,1.0
ENSMUSG00000003882,Il7r,ENSMFAG00000040996,IL7R,ortholog_one2one,1.0
ENSMUSG00000006711,D130043K22Rik,ENSMFAG00000041252,KIAA0319,ortholog_one2one,1.0
ENSMUSG00000035653,Lrfn5,ENSMFAG00000039677,LRFN5,ortholog_one2one,1.0
ENSMUSG00000035580,Kcnh8,ENSMFAG00000035903,KCNH8,ortholog_one2one,1.0
ENSMUSG00000022434,Fam118a,ENSMFAG00000032639,FAM118A,ortholog_one2one,1.0
ENSMUSG00000004360,9330159F19Rik,ENSMFAG00000045872,KIAA0408,ortholog_one2one,1.0
ENSMUSG00000044667,Plppr4,ENSMFAG00000045185,PLPPR4,ortholog_one2one,1.0
ENSMUSG00000041417,Pik3r1,ENSMFAG00000045395,PIK3R1,ortholog_one2one,1.0
ENSMUSG00000072663,Spef2,ENSMFAG00000036146,SPEF2,ortholog_one2one,1.0
ENSMUSG00000029860,Zyx,ENSMFAG00000044249,ZYX,ortholog_one2one,1.0
ENSMUSG00000064325,Hhip,ENSMFAG00000040378,HHIP,ortholog_one2one,1.0
ENSMUSG00000027676,Ccdc39,ENSMFAG00000002267,CCDC39,ortholog_one2one,1.0
ENSMUSG00000042104,Uggt2,ENSMFAG00000043763,UGGT2,ortholog_one2one,1.0
ENSMUSG00000035936,Aldh5a1,ENSMFAG00000044209,ALDH5A1,ortholog_one2one,1.0
ENSMUSG00000047945,Marcksl1,ENSMFAG00000019212,MARCKSL1,ortholog_one2one,1.0
ENSMUSG00000026312,Cdh7,ENSMFAG00000032853,CDH7,ortholog_one2one,1.0
ENSMUSG00000073542,Cep76,ENSMFAG00000045482,CEP76,ortholog_one2one,1.0
ENSMUSG00000021567,Nkd2,ENSMFAG00000046329,NKD2,ortholog_one2one,1.0
ENSMUSG00000030079,Ruvbl1,ENSMFAG00000003301,RUVBL1,ortholog_one2one,1.0
ENSMUSG00000020644,Id2,ENSMFAG00000000039,ID2,ortholog_one2one,1.0
ENSMUSG00000033342,Plppr5,ENSMFAG00000040875,PLPPR5,ortholog_one2one,1.0
ENSMUSG00000022139,Mbnl2,ENSMFAG00000041491,MBNL2,ortholog_one2one,1.0
ENSMUSG00000042353,Frem3,ENSMFAG00000038207,FREM3,ortholog_one2one,1.0
ENSMUSG00000029859,Epha1,ENSMFAG00000035468,EPHA1,ortholog_one2one,1.0
ENSMUSG00000023345,Poc1a,ENSMFAG00000001970,POC1A,ortholog_one2one,1.0
ENSMUSG00000021340,Gpld1,ENSMFAG00000045533,GPLD1,ortholog_one2one,1.0
ENSMUSG00000036923,Stox1,ENSMFAG00000033672,STOX1,ortholog_one2one,1.0
ENSMUSG00000033308,Dpyd,ENSMFAG00000033409,DPYD,ortholog_one2one,1.0
ENSMUSG00000022377,Asap1,ENSMFAG00000044993,ASAP1,ortholog_one2one,1.0
ENSMUSG00000023931,Efhb,ENSMFAG00000027825,EFHB,ortholog_one2one,1.0
ENSMUSG00000005696,Sh2d1a,ENSMFAG00000057383,SH2D1A,ortholog_one2one,1.0
ENSMUSG00000021972,Hmbox1,ENSMFAG00000035548,HMBOX1,ortholog_one2one,1.0
ENSMUSG00000047216,Cdh19,ENSMFAG00000009175,CDH19,ortholog_one2one,1.0
ENSMUSG00000035910,Dcdc2a,ENSMFAG00000001295,DCDC2,ortholog_one2one,1.0
ENSMUSG00000024544,Ldlrad4,ENSMFAG00000000907,LDLRAD4,ortholog_one2one,1.0
ENSMUSG00000032965,Ift57,ENSMFAG00000034173,IFT57,ortholog_one2one,1.0
ENSMUSG00000055214,Pld5,ENSMFAG00000038798,PLD5,ortholog_one2one,1.0
ENSMUSG00000048978,Nrsn1,ENSMFAG00000036989,NRSN1,ortholog_one2one,1.0
ENSMUSG00000000708,Kat2b,ENSMFAG00000035980,KAT2B,ortholog_one2one,1.0
ENSMUSG00000019880,Rspo3,ENSMFAG00000031116,RSPO3,ortholog_one2one,1.0
ENSMUSG00000075266,Cenpw,ENSMFAG00000002060,CENPW,ortholog_one2one,1.0
ENSMUSG00000033007,Asic4,ENSMFAG00000045990,ASIC4,ortholog_one2one,1.0
ENSMUSG00000059602,Syn3,ENSMFAG00000032224,SYN3,ortholog_one2one,1.0
ENSMUSG00000039103,Nexn,ENSMFAG00000002199,NEXN,ortholog_one2one,1.0
ENSMUSG00000020044,Timp3,ENSMFAG00000061913,TIMP3,ortholog_one2one,1.0
ENSMUSG00000051615,Rap2a,ENSMFAG00000036715,RAP2A,ortholog_one2one,1.0
ENSMUSG00000031906,Smpd3,ENSMFAG00000002454,SMPD3,ortholog_one2one,1.0
ENSMUSG00000039542,Ncam1,ENSMFAG00000044864,NCAM1,ortholog_one2one,1.0
ENSMUSG00000037940,Inpp4b,ENSMFAG00000004754,INPP4B,ortholog_one2one,1.0
ENSMUSG00000036667,Tcaf1,ENSMFAG00000041977,TCAF1,ortholog_one2one,1.0
ENSMUSG00000055447,Cd47,ENSMFAG00000039536,CD47,ortholog_one2one,1.0
ENSMUSG00000037966,Ninj1,ENSMFAG00000041566,NINJ1,ortholog_one2one,1.0
ENSMUSG00000061175,Fnip2,ENSMFAG00000039076,FNIP2,ortholog_one2one,1.0
ENSMUSG00000032067,Pts,ENSMFAG00000035549,PTS,ortholog_one2one,1.0
ENSMUSG00000031712,Il15,ENSMFAG00000043515,IL15,ortholog_one2one,1.0
ENSMUSG00000050010,Shisa3,ENSMFAG00000030992,SHISA3,ortholog_one2one,1.0
ENSMUSG00000029330,Cds1,ENSMFAG00000002059,CDS1,ortholog_one2one,1.0
ENSMUSG00000039217,Il18,ENSMFAG00000040966,IL18,ortholog_one2one,1.0
ENSMUSG00000028788,Ptp4a2,ENSMFAG00000038041,PTP4A2,ortholog_one2one,1.0
ENSMUSG00000037960,Card19,ENSMFAG00000036852,CARD19,ortholog_one2one,1.0
ENSMUSG00000025555,Farp1,ENSMFAG00000040631,FARP1,ortholog_one2one,1.0
ENSMUSG00000024431,Nr3c1,ENSMFAG00000039004,NR3C1,ortholog_one2one,1.0
ENSMUSG00000022641,Bbx,ENSMFAG00000039245,BBX,ortholog_one2one,1.0
ENSMUSG00000061887,Ssbp3,ENSMFAG00000031124,SSBP3,ortholog_one2one,1.0
ENSMUSG00000045731,Pnoc,ENSMFAG00000044801,PNOC,ortholog_one2one,1.0
ENSMUSG00000047747,Rnf150,ENSMFAG00000041541,RNF150,ortholog_one2one,1.0
ENSMUSG00000036123,Slc9a3,ENSMFAG00000003512,SLC9A3,ortholog_one2one,1.0
ENSMUSG00000031709,Tbc1d9,ENSMFAG00000046063,TBC1D9,ortholog_one2one,1.0
ENSMUSG00000033174,Mgll,ENSMFAG00000033079,MGLL,ortholog_one2one,1.0
ENSMUSG00000051401,Kctd16,ENSMFAG00000031599,KCTD16,ortholog_one2one,1.0
ENSMUSG00000061533,Cep128,ENSMFAG00000002498,CEP128,ortholog_one2one,1.0
ENSMUSG00000057719,Sh3rf2,ENSMFAG00000042350,SH3RF2,ortholog_one2one,1.0
ENSMUSG00000028133,Rwdd3,ENSMFAG00000013715,RWDD3,ortholog_one2one,1.0
ENSMUSG00000032033,Barx2,ENSMFAG00000037907,BARX2,ortholog_one2one,1.0
ENSMUSG00000041308,Sntb2,ENSMFAG00000044911,SNTB2,ortholog_one2one,1.0
ENSMUSG00000072082,Ccnf,ENSMFAG00000039462,CCNF,ortholog_one2one,1.0
ENSMUSG00000034009,Rxfp1,ENSMFAG00000045017,RXFP1,ortholog_one2one,1.0
ENSMUSG00000029464,Gpn3,ENSMFAG00000003083,GPN3,ortholog_one2one,1.0
ENSMUSG00000020963,Tshr,ENSMFAG00000036626,TSHR,ortholog_one2one,1.0
ENSMUSG00000037946,Fgd3,ENSMFAG00000002491,FGD3,ortholog_one2one,1.0
ENSMUSG00000047146,Tet1,ENSMFAG00000044392,TET1,ortholog_one2one,1.0
ENSMUSG00000029465,Arpc3,ENSMFAG00000041561,ARPC3,ortholog_one2one,1.0
ENSMUSG00000033542,Arhgef5,ENSMFAG00000043922,ARHGEF5,ortholog_one2one,1.0
ENSMUSG00000028630,Dyrk2,ENSMFAG00000032759,DYRK2,ortholog_one2one,1.0
ENSMUSG00000016150,Tenm1,ENSMFAG00000002688,TENM1,ortholog_one2one,1.0
ENSMUSG00000062713,Sim2,ENSMFAG00000002855,SIM2,ortholog_one2one,1.0
ENSMUSG00000002190,Clgn,ENSMFAG00000044499,CLGN,ortholog_one2one,1.0
ENSMUSG00000022033,Pbk,ENSMFAG00000001680,PBK,ortholog_one2one,1.0
ENSMUSG00000032648,Pygm,ENSMFAG00000039378,PYGM,ortholog_one2one,1.0
ENSMUSG00000041444,Arhgap32,ENSMFAG00000039342,ARHGAP32,ortholog_one2one,1.0
ENSMUSG00000040820,Hlcs,ENSMFAG00000031411,HLCS,ortholog_one2one,1.0
ENSMUSG00000022034,Esco2,ENSMFAG00000044655,ESCO2,ortholog_one2one,1.0
ENSMUSG00000034751,Mast4,ENSMFAG00000033959,MAST4,ortholog_one2one,1.0
ENSMUSG00000046182,Gsg1l,ENSMFAG00000034217,GSG1L,ortholog_one2one,1.0
ENSMUSG00000034463,Scara3,ENSMFAG00000026741,SCARA3,ortholog_one2one,1.0
ENSMUSG00000037685,Atp8a1,ENSMFAG00000038620,ATP8A1,ortholog_one2one,1.0
ENSMUSG00000037649,H2-DMa,ENSMFAG00000042109,HLA-DMA,ortholog_one2one,1.0
ENSMUSG00000022037,Clu,ENSMFAG00000041649,CLU,ortholog_one2one,1.0
ENSMUSG00000041544,Disp3,ENSMFAG00000003111,DISP3,ortholog_one2one,1.0
ENSMUSG00000051323,Pcdh19,ENSMFAG00000033159,PCDH19,ortholog_one2one,1.0
ENSMUSG00000006369,Fbln1,ENSMFAG00000040388,FBLN1,ortholog_one2one,1.0
ENSMUSG00000027956,Tmem144,ENSMFAG00000036003,TMEM144,ortholog_one2one,1.0
ENSMUSG00000029735,Tpk1,ENSMFAG00000035720,TPK1,ortholog_one2one,1.0
ENSMUSG00000024987,Cyp26a1,ENSMFAG00000041244,CYP26A1,ortholog_one2one,1.0
ENSMUSG00000000751,Rpa1,ENSMFAG00000036138,RPA1,ortholog_one2one,1.0
ENSMUSG00000022637,Cblb,ENSMFAG00000031044,CBLB,ortholog_one2one,1.0
ENSMUSG00000031250,Tnmd,ENSMFAG00000002133,TNMD,ortholog_one2one,1.0
ENSMUSG00000032034,Kcnj5,ENSMFAG00000041999,KCNJ5,ortholog_one2one,1.0
ENSMUSG00000032946,Rasgrp2,ENSMFAG00000019272,RASGRP2,ortholog_one2one,1.0
ENSMUSG00000035459,Stab2,ENSMFAG00000034494,STAB2,ortholog_one2one,1.0
ENSMUSG00000037541,Shank2,ENSMFAG00000031467,SHANK2,ortholog_one2one,1.0
ENSMUSG00000022040,Ephx2,ENSMFAG00000036427,EPHX2,ortholog_one2one,1.0
ENSMUSG00000067377,Tspan6,ENSMFAG00000038827,TSPAN6,ortholog_one2one,1.0
ENSMUSG00000033152,Podxl2,ENSMFAG00000003876,PODXL2,ortholog_one2one,1.0
ENSMUSG00000016087,Fli1,ENSMFAG00000040184,FLI1,ortholog_one2one,1.0
ENSMUSG00000020961,Ston2,ENSMFAG00000039552,STON2,ortholog_one2one,1.0
ENSMUSG00000049624,Slc17a5,ENSMFAG00000044818,SLC17A5,ortholog_one2one,1.0
ENSMUSG00000005268,Prlr,ENSMFAG00000039749,PRLR,ortholog_one2one,1.0
ENSMUSG00000018809,Smyd4,ENSMFAG00000032240,SMYD4,ortholog_one2one,1.0
ENSMUSG00000030249,Abcc9,ENSMFAG00000041870,ABCC9,ortholog_one2one,1.0
ENSMUSG00000046186,Cd109,ENSMFAG00000044576,CD109,ortholog_one2one,1.0
ENSMUSG00000022041,Chrna2,ENSMFAG00000003637,CHRNA2,ortholog_one2one,1.0
ENSMUSG00000026504,Sdccag8,ENSMFAG00000045247,SDCCAG8,ortholog_one2one,1.0
ENSMUSG00000059456,Ptk2b,ENSMFAG00000003719,PTK2B,ortholog_one2one,1.0
ENSMUSG00000022636,Alcam,ENSMFAG00000045444,ALCAM,ortholog_one2one,1.0
ENSMUSG00000032035,Ets1,ENSMFAG00000002137,ETS1,ortholog_one2one,1.0
ENSMUSG00000021576,Pdcd6,ENSMFAG00000060093,PDCD6,ortholog_one2one,1.0
ENSMUSG00000039697,Ncoa7,ENSMFAG00000044102,NCOA7,ortholog_one2one,1.0
ENSMUSG00000031442,Mcf2l,ENSMFAG00000031140,MCF2L,ortholog_one2one,1.0
ENSMUSG00000042816,Gpr151,ENSMFAG00000030501,GPR151,ortholog_one2one,1.0
ENSMUSG00000028989,Angptl7,ENSMFAG00000046176,ANGPTL7,ortholog_one2one,1.0
ENSMUSG00000024500,Ppp2r2b,ENSMFAG00000002611,PPP2R2B,ortholog_one2one,1.0
ENSMUSG00000031255,Sytl4,ENSMFAG00000033002,SYTL4,ortholog_one2one,1.0
ENSMUSG00000039954,Stk32a,ENSMFAG00000006335,STK32A,ortholog_one2one,1.0
ENSMUSG00000032064,Dixdc1,ENSMFAG00000043024,DIXDC1,ortholog_one2one,1.0
ENSMUSG00000033981,Gria2,ENSMFAG00000042771,GRIA2,ortholog_one2one,1.0
ENSMUSG00000019699,Akt3,ENSMFAG00000033261,AKT3,ortholog_one2one,1.0
ENSMUSG00000024132,Eci1,ENSMFAG00000001454,ECI1,ortholog_one2one,1.0
ENSMUSG00000024501,Dpysl3,ENSMFAG00000045205,DPYSL3,ortholog_one2one,1.0
ENSMUSG00000028617,Lrrc42,ENSMFAG00000032747,LRRC42,ortholog_one2one,1.0
ENSMUSG00000000753,Serpinf1,ENSMFAG00000044409,SERPINF1,ortholog_one2one,1.0
ENSMUSG00000044224,Dnajc21,ENSMFAG00000001345,DNAJC21,ortholog_one2one,1.0
ENSMUSG00000021391,Cenpp,ENSMFAG00000001741,CENPP,ortholog_one2one,1.0
ENSMUSG00000015002,Efr3a,ENSMFAG00000041531,EFR3A,ortholog_one2one,1.0
ENSMUSG00000015968,Cacna1d,ENSMFAG00000039352,CACNA1D,ortholog_one2one,1.0
ENSMUSG00000033768,Nrxn2,ENSMFAG00000037048,NRXN2,ortholog_one2one,1.0
ENSMUSG00000037653,Kctd8,ENSMFAG00000049846,KCTD8,ortholog_one2one,1.0
ENSMUSG00000043631,Ecm2,ENSMFAG00000034111,ECM2,ortholog_one2one,1.0
ENSMUSG00000028020,Glrb,ENSMFAG00000001940,GLRB,ortholog_one2one,1.0
ENSMUSG00000032060,Cryab,ENSMFAG00000034267,CRYAB,ortholog_one2one,1.0
ENSMUSG00000021388,Aspn,ENSMFAG00000033118,ASPN,ortholog_one2one,1.0
ENSMUSG00000032666,1700025G04Rik,ENSMFAG00000045835,C1orf21,ortholog_one2one,1.0
ENSMUSG00000019789,Hey2,ENSMFAG00000032107,HEY2,ortholog_one2one,1.0
ENSMUSG00000000295,Hddc2,ENSMFAG00000000882,HDDC2,ortholog_one2one,1.0
ENSMUSG00000033949,Trim36,ENSMFAG00000045553,TRIM36,ortholog_one2one,1.0
ENSMUSG00000026235,Epha4,ENSMFAG00000037109,EPHA4,ortholog_one2one,1.0
ENSMUSG00000041538,H2-Ob,ENSMFAG00000003652,HLA-DOB,ortholog_one2one,1.0
ENSMUSG00000032332,Col12a1,ENSMFAG00000034460,COL12A1,ortholog_one2one,1.0
ENSMUSG00000071855,Ccdc112,ENSMFAG00000030969,CCDC112,ortholog_one2one,1.0
ENSMUSG00000030282,Cmas,ENSMFAG00000032764,CMAS,ortholog_one2one,1.0
ENSMUSG00000033022,Cdo1,ENSMFAG00000032046,CDO1,ortholog_one2one,1.0
ENSMUSG00000052852,Reep1,ENSMFAG00000038270,REEP1,ortholog_one2one,1.0
ENSMUSG00000048612,Myof,ENSMFAG00000036842,MYOF,ortholog_one2one,1.0
ENSMUSG00000045795,Whamm,ENSMFAG00000001026,WHAMM,ortholog_one2one,1.0
ENSMUSG00000016028,Celsr1,ENSMFAG00000034232,CELSR1,ortholog_one2one,1.0
ENSMUSG00000000296,Tpd52l1,ENSMFAG00000040169,TPD52L1,ortholog_one2one,1.0
ENSMUSG00000028782,Adgrb2,ENSMFAG00000028460,ADGRB2,ortholog_one2one,1.0
ENSMUSG00000032649,Colgalt2,ENSMFAG00000000787,COLGALT2,ortholog_one2one,1.0
ENSMUSG00000036985,Zdhhc9,ENSMFAG00000003427,ZDHHC9,ortholog_one2one,1.0
ENSMUSG00000052962,Mrpl35,ENSMFAG00000002964,MRPL35,ortholog_one2one,1.0
ENSMUSG00000030283,St8sia1,ENSMFAG00000042675,ST8SIA1,ortholog_one2one,1.0
ENSMUSG00000030742,Lat,ENSMFAG00000034107,LAT,ortholog_one2one,1.0
ENSMUSG00000016477,E2f3,ENSMFAG00000003628,E2F3,ortholog_one2one,1.0
ENSMUSG00000031257,Nox1,ENSMFAG00000043343,NOX1,ortholog_one2one,1.0
ENSMUSG00000063760,Rnf217,ENSMFAG00000007187,RNF217,ortholog_one2one,1.0
ENSMUSG00000020053,Igf1,ENSMFAG00000030766,IGF1,ortholog_one2one,1.0
ENSMUSG00000019433,Gipc1,ENSMFAG00000042501,GIPC1,ortholog_one2one,1.0
ENSMUSG00000022246,Rai14,ENSMFAG00000043837,RAI14,ortholog_one2one,1.0
ENSMUSG00000028019,Pdgfc,ENSMFAG00000032235,PDGFC,ortholog_one2one,1.0
ENSMUSG00000067586,S1pr3,ENSMFAG00000004814,S1PR3,ortholog_one2one,1.0
ENSMUSG00000028015,Ctso,ENSMFAG00000037582,CTSO,ortholog_one2one,1.0
ENSMUSG00000102252,Snrpn,ENSMFAG00000042235,SNRPN,ortholog_one2one,1.0
ENSMUSG00000031626,Sorbs2,ENSMFAG00000003770,SORBS2,ortholog_one2one,1.0
ENSMUSG00000021709,Erbin,ENSMFAG00000032301,ERBIN,ortholog_one2one,1.0
ENSMUSG00000004872,Pax3,ENSMFAG00000032244,PAX3,ortholog_one2one,1.0
ENSMUSG00000032036,Kirrel3,ENSMFAG00000043359,KIRREL3,ortholog_one2one,1.0
ENSMUSG00000035383,Pmch,ENSMFAG00000002836,PMCH,ortholog_one2one,1.0
ENSMUSG00000025813,Homer2,ENSMFAG00000044641,HOMER2,ortholog_one2one,1.0
ENSMUSG00000041649,Klf8,ENSMFAG00000046239,KLF8,ortholog_one2one,1.0
ENSMUSG00000035365,Parpbp,ENSMFAG00000007317,PARPBP,ortholog_one2one,1.0
ENSMUSG00000032908,Sgpp2,ENSMFAG00000063724,SGPP2,ortholog_one2one,1.0
ENSMUSG00000047414,Flrt2,ENSMFAG00000017989,FLRT2,ortholog_one2one,1.0
ENSMUSG00000035891,Cerk,ENSMFAG00000045987,CERK,ortholog_one2one,1.0
ENSMUSG00000036959,Bcorl1,ENSMFAG00000032757,BCORL1,ortholog_one2one,1.0
ENSMUSG00000028008,Asic5,ENSMFAG00000044162,ASIC5,ortholog_one2one,1.0
ENSMUSG00000020672,Sntg2,ENSMFAG00000002742,SNTG2,ortholog_one2one,1.0
ENSMUSG00000019787,Trdn,ENSMFAG00000000095,TRDN,ortholog_one2one,1.0
ENSMUSG00000035356,Nfkbiz,ENSMFAG00000036738,NFKBIZ,ortholog_one2one,1.0
ENSMUSG00000017417,Plxdc1,ENSMFAG00000032401,PLXDC1,ortholog_one2one,1.0
ENSMUSG00000024989,Cep55,ENSMFAG00000041263,CEP55,ortholog_one2one,1.0
ENSMUSG00000073565,Prr16,ENSMFAG00000003359,PRR16,ortholog_one2one,1.0
ENSMUSG00000051864,Tbc1d22a,ENSMFAG00000041343,TBC1D22A,ortholog_one2one,1.0
ENSMUSG00000067369,Trmt2b,ENSMFAG00000045550,TRMT2B,ortholog_one2one,1.0
ENSMUSG00000024529,Lox,ENSMFAG00000054298,LOX,ortholog_one2one,1.0
ENSMUSG00000024990,Rbp4,ENSMFAG00000042546,RBP4,ortholog_one2one,1.0
ENSMUSG00000056258,Kcnq3,ENSMFAG00000000975,KCNQ3,ortholog_one2one,1.0
ENSMUSG00000034898,Filip1,ENSMFAG00000001452,FILIP1,ortholog_one2one,1.0
ENSMUSG00000020747,Tmem94,ENSMFAG00000003142,TMEM94,ortholog_one2one,1.0
ENSMUSG00000020067,Mypn,ENSMFAG00000001619,MYPN,ortholog_one2one,1.0
ENSMUSG00000024992,Pde6c,ENSMFAG00000045757,PDE6C,ortholog_one2one,1.0
ENSMUSG00000024534,Sncaip,ENSMFAG00000033060,SNCAIP,ortholog_one2one,1.0
ENSMUSG00000026482,Rgl1,ENSMFAG00000032110,RGL1,ortholog_one2one,1.0
ENSMUSG00000028125,Abca4,ENSMFAG00000032139,ABCA4,ortholog_one2one,1.0
ENSMUSG00000033578,Tmem35a,ENSMFAG00000044929,TMEM35A,ortholog_one2one,1.0
ENSMUSG00000032038,St3gal4,ENSMFAG00000039592,ST3GAL4,ortholog_one2one,1.0
ENSMUSG00000031103,Elf4,ENSMFAG00000000961,ELF4,ortholog_one2one,1.0
ENSMUSG00000029661,Col1a2,ENSMFAG00000045512,COL1A2,ortholog_one2one,1.0
ENSMUSG00000047497,Adamts12,ENSMFAG00000042081,ADAMTS12,ortholog_one2one,1.0
ENSMUSG00000032852,Rspo4,ENSMFAG00000034095,RSPO4,ortholog_one2one,1.0
ENSMUSG00000054237,Fra10ac1,ENSMFAG00000045302,FRA10AC1,ortholog_one2one,1.0
ENSMUSG00000067242,Lgi1,ENSMFAG00000037131,LGI1,ortholog_one2one,1.0
ENSMUSG00000061286,Exosc5,ENSMFAG00000045851,EXOSC5,ortholog_one2one,1.0
ENSMUSG00000000394,Gcg,ENSMFAG00000041524,GCG,ortholog_one2one,1.0
ENSMUSG00000012187,Mogat1,ENSMFAG00000036112,MOGAT1,ortholog_one2one,1.0
ENSMUSG00000020057,Dram1,ENSMFAG00000042396,DRAM1,ortholog_one2one,1.0
ENSMUSG00000063439,B9d2,ENSMFAG00000031118,B9D2,ortholog_one2one,1.0
ENSMUSG00000008475,Arpc5,ENSMFAG00000036678,ARPC5,ortholog_one2one,1.0
ENSMUSG00000027296,Itpka,ENSMFAG00000039864,ITPKA,ortholog_one2one,1.0
ENSMUSG00000024998,Plce1,ENSMFAG00000020572,PLCE1,ortholog_one2one,1.0
ENSMUSG00000021448,Shc3,ENSMFAG00000041328,SHC3,ortholog_one2one,1.0
ENSMUSG00000056870,Gulp1,ENSMFAG00000044122,GULP1,ortholog_one2one,1.0
ENSMUSG00000002603,Tgfb1,ENSMFAG00000040753,TGFB1,ortholog_one2one,1.0
ENSMUSG00000069378,Prdm6,ENSMFAG00000002537,PRDM6,ortholog_one2one,1.0
ENSMUSG00000021710,Nln,ENSMFAG00000031704,NLN,ortholog_one2one,1.0
ENSMUSG00000022206,Npr3,ENSMFAG00000043552,NPR3,ortholog_one2one,1.0
ENSMUSG00000050600,Zfp831,ENSMFAG00000040583,ZNF831,ortholog_one2one,1.0
ENSMUSG00000014867,Surf4,ENSMFAG00000045368,SURF4,ortholog_one2one,1.0
ENSMUSG00000053477,Tcf4,ENSMFAG00000036909,TCF4,ortholog_one2one,1.0
ENSMUSG00000033854,Kcnk10,ENSMFAG00000042642,KCNK10,ortholog_one2one,1.0
ENSMUSG00000027459,Fam110a,ENSMFAG00000060881,FAM110A,ortholog_one2one,1.0
ENSMUSG00000033510,Otud7a,ENSMFAG00000037629,OTUD7A,ortholog_one2one,1.0
ENSMUSG00000041272,Tox,ENSMFAG00000017703,TOX,ortholog_one2one,1.0
ENSMUSG00000001260,Gabrg1,ENSMFAG00000030419,GABRG1,ortholog_one2one,1.0
